t,front,diss_cum,ke
1287.0,531.0804169887248,0.3144603574829784,0.0024494283096931995
1288.0,531.4875361318153,0.31470530031399646,0.0024494283097896965
1289.0,531.8939882468721,0.31495024314492814,0.002449428309403484
1290.0,532.3058687885896,0.3151951859759063,0.0024494283099548092
1291.0,532.7103434896294,0.3154401288068878,0.002449428309416437
1292.0,533.1223998122115,0.3156850716378161,0.002449428309768113
1293.0,533.5286099133049,0.3159300144688342,0.002449428309716685
1294.0,533.9360264796964,0.31617495729975453,0.0024494283094512203
1295.0,534.3471190435981,0.31641990013074395,0.0024494283099477875
1296.0,534.7517162836631,0.3166648429617142,0.002449428309380335
1297.0,535.1642044067186,0.3169097857926538,0.002449428309835425
1298.0,535.5696961407834,0.31715472862367183,0.0024494283096395883
1299.0,535.9782683397925,0.3173996714545809,0.0024494283095129474
1300.0,536.388296257419,0.31764461428558166,0.002449428309921213
1301.0,536.7932065490793,0.3178895571165406,0.002449428309363198
1302.0,537.2058502526716,0.3181344999474915,0.0024494283098909246
1303.0,537.610814182142,0.31837944277850033,0.002449428309563934
1304.0,538.0206888774351,0.31862438560940737,0.0024494283095846205
1305.0,538.4294198025138,0.3188693284404194,0.0024494283098768347
1306.0,538.834833746726,0.31911427127136704,0.0024494283093659634
1307.0,539.247356801604,0.3193592141023292,0.002449428309930509
1308.0,539.6519834142347,0.3196041569333267,0.002449428309494505
1309.0,540.0629571426905,0.31984909976423903,0.0024494283096611886
1310.0,540.4705090439455,0.3200940425952571,0.0024494283098176416
1311.0,540.8766173668008,0.32033898542619343,0.0024494283093886185
1312.0,541.2887434803171,0.32058392825716686,0.0024494283099517934
1313.0,541.6932232265628,0.3208288710881531,0.00244942830943635
1314.0,542.105019565731,0.3210738139190767,0.0024494283097377116
1315.0,542.5115833431336,0.32131875675009475,0.002449428309747757
1316.0,542.9185769328168,0.3215636995810198,0.002449428309429563
1317.0,543.3300296949429,0.3218086424120046,0.0024494283099531678
1318.0,543.7345530249802,0.3220535852429795,0.0024494283093931305
1319.0,544.1468956751669,0.3222985280739144,0.0024494283098087186
1320.0,544.5526620615686,0.32254347090493246,0.002449428309671675
1321.0,544.9607320056622,0.3227884137358462,0.0024494283094858953
1322.0,545.3712348349196,0.32303335656684223,0.0024494283099345086
1323.0,545.7759922354303,0.32327829939780584,0.002449428309367894
1324.0,546.1886049646449,0.323523242228752,0.002449428309869646
1325.0,546.5937645645037,0.3237681850597655,0.002449428309594869
1326.0,547.0031025999946,0.32401312789067255,0.002449428309554117
1327.0,547.412378276887,0.3242580707216799,0.0024494283098972953
1328.0,547.8175603077376,0.3245030135526322,0.0024494283093623734
1329.0,548.230166897165,0.3247479563835897,0.0024494283099161644
1330.0,548.6349102246312,0.3249928992145919,0.0024494283095221584
1331.0,549.0454619268113,0.3252378420454995,0.0024494283096291648
1332.0,549.453479388517,0.32548278487651755,0.0024494283098437423
1333.0,549.8592767194572,0.3257277277074586,0.002449428309376901
1334.0,550.2716009092815,0.3259726705384274,0.002449428309945342
1335.0,550.6761184257622,0.3262176133694183,0.002449428309458857
1336.0,551.0876073049965,0.3264625562003372,0.0024494283097063743
1337.0,551.4945575322863,0.32670749903135526,0.0024494283097777816
1338.0,551.9011609798054,0.326952441862285,0.0024494283094105536
1339.0,552.3129264152076,0.3271973846932651,0.0024494283099550746
1340.0,552.7174085665197,0.3274423275242447,0.002449428309409032
1341.0,553.1295582789454,0.32768727035517486,0.0024494283097802627
1342.0,553.5356320692076,0.3279322131861929,0.0024494283097035974
1343.0,553.9432326336773,0.3281771560171114,0.002449428309460836
1344.0,554.3541628108243,0.32842209884810275,0.0024494283099445544
1345.0,554.7588000640634,0.32866704167907107,0.0024494283093759806
1346.0,555.1713343562678,0.3289119845100126,0.0024494283098458703
1347.0,555.5767223625271,0.32915692734103064,0.0024494283096264833
1348.0,555.9855112657718,0.3294018701719378,0.00244942830952475
1349.0,556.3953294776085,0.32964681300294046,0.0024494283099149475
1350.0,556.8003123578552,0.3298917558338975,0.002449428309362329
1351.0,557.212955012152,0.3301366986648503,0.00244942830989893
1352.0,557.6178477814078,0.3303816414958572,0.002449428309551501
1353.0,558.0279299481664,0.33062658432676423,0.0024494283095975334
1354.0,558.4364457864888,0.3308715271577782,0.002449428309867686
1355.0,558.8419649134826,0.3311164699887239,0.002449428309368442
1356.0,559.2544396936105,0.331361412819688,0.0024494283099354714
1357.0,559.6590277046042,0.3316063556506836,0.0024494283094836423
1358.0,560.0701616397984,0.3318512984815978,0.002449428309674452
1359.0,560.4775311016402,0.33209624131261584,0.0024494283098063854
1360.0,560.8837772265554,0.3323411841435503,0.002449428309394433
1361.0,561.2958078236261,0.33258612697452566,0.002449428309953501
1362.0,561.7002815241502,0.33283106980550997,0.0024494283094278553
1363.0,562.1121908302434,0.3330760126364355,0.0024494283097504154
